"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
64,"retired","married","basic.4y","no","yes","no","cellular","apr","wed",104,1,999,2,"failure",-18,93075,-471,"1.405",50991
40,"admin.","divorced","basic.9y","no","yes","no","cellular","may","thu",688,2,999,0,"nonexistent",-18,92893,-462,"1.266",50991
46,"unemployed","single","university.degree","no","no","no","cellular","mar","tue",263,1,10,2,"success",-18,93369,-348,"0.646",50087
53,"services","married","unknown","no","yes","no","cellular","jun","tue",501,3,999,0,"nonexistent",-29,92963,-408,"1.262",50762
28,"admin.","single","university.degree","no","no","yes","telephone","apr","thu",917,1,999,0,"nonexistent",-18,93075,-471,"1.365",50991
46,"technician","married","professional.course","no","yes","no","cellular","aug","thu",245,2,999,4,"failure",-17,94027,-383,"0.904",49916
48,"management","married","university.degree","no","yes","no","cellular","oct","wed",294,1,999,1,"failure",-34,92431,-269,"0.74",50175
27,"admin.","single","university.degree","no","no","no","cellular","mar","tue",273,1,999,0,"nonexistent",-18,93369,-348,"0.637",50087
85,"housemaid","married","basic.4y","unknown","no","no","cellular","apr","tue",175,6,6,1,"success",-18,93749,-346,"0.642",50087
35,"technician","married","university.degree","no","unknown","unknown","cellular","aug","thu",1579,2,999,0,"nonexistent",14,93444,-361,"4.964",52281
35,"entrepreneur","divorced","university.degree","no","no","no","cellular","apr","mon",76,1,999,0,"nonexistent",-18,93075,-471,"1.405",50991
54,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",455,2,999,0,"nonexistent",-34,92649,-301,"0.716",50175
31,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",1327,2,999,0,"nonexistent",14,93918,-427,"4.963",52281
32,"technician","married","professional.course","no","yes","no","cellular","may","tue",579,1,999,0,"nonexistent",-18,92893,-462,"1.266",50991
24,"blue-collar","single","basic.9y","no","yes","no","cellular","jun","wed",406,2,999,0,"nonexistent",-29,92963,-408,"1.26",50762
28,"self-employed","single","university.degree","no","no","yes","cellular","may","mon",315,1,999,0,"nonexistent",-18,92893,-462,"1.264",50991
30,"management","single","university.degree","no","no","yes","telephone","may","wed",691,5,999,0,"nonexistent",11,93994,-364,"4.857",5191
69,"retired","married","basic.4y","no","yes","yes","cellular","oct","fri",257,3,999,0,"nonexistent",-34,92431,-269,"0.72",50175
30,"admin.","married","high.school","unknown","yes","yes","cellular","aug","thu",1151,1,999,0,"nonexistent",14,93444,-361,"4.964",52281
32,"blue-collar","single","high.school","no","no","no","telephone","jun","tue",956,3,999,0,"nonexistent",14,94465,-418,"4.864",52281
29,"technician","married","professional.course","no","no","no","cellular","mar","thu",186,1,999,0,"nonexistent",-18,92843,-50,"1.65",50991
50,"self-employed","married","basic.9y","no","yes","yes","cellular","may","mon",673,6,3,1,"success",-18,92893,-462,"1.354",50991
37,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",148,1,999,2,"failure",-29,92201,-314,"0.859",50762
27,"blue-collar","unknown","high.school","no","no","no","cellular","aug","fri",192,1,4,1,"success",-29,92201,-314,"0.881",50762
31,"blue-collar","married","basic.6y","no","yes","no","telephone","oct","tue",154,1,999,0,"nonexistent",-1,93798,-404,"4.86",51958
46,"admin.","married","high.school","no","yes","no","cellular","sep","wed",408,1,999,0,"nonexistent",-34,92379,-298,"0.781",50175
50,"admin.","married","professional.course","no","yes","yes","cellular","jul","tue",635,1,999,0,"nonexistent",14,93918,-427,"4.962",52281
58,"blue-collar","married","basic.4y","no","yes","no","cellular","jun","wed",110,1,999,0,"nonexistent",-29,92963,-408,"1.26",50762
23,"management","single","university.degree","no","no","no","cellular","jul","thu",1584,2,999,0,"nonexistent",14,93918,-427,"4.958",52281
28,"admin.","single","university.degree","no","no","no","cellular","mar","wed",506,2,999,0,"nonexistent",-18,92843,-50,"1.548",50991
44,"admin.","divorced","high.school","no","yes","no","telephone","nov","mon",1628,2,6,1,"success",-34,92649,-301,"0.719",50175
39,"admin.","married","high.school","no","yes","no","cellular","may","mon",301,3,3,1,"success",-18,92893,-462,"1.354",50991
27,"admin.","single","university.degree","no","no","no","cellular","apr","tue",317,1,12,1,"success",-18,93749,-346,"0.638",50087
76,"retired","married","basic.4y","no","yes","no","cellular","aug","thu",550,1,999,0,"nonexistent",-29,92201,-314,"0.883",50762
39,"technician","divorced","high.school","no","no","no","cellular","mar","mon",174,1,3,1,"success",-18,93369,-348,"0.639",50087
29,"admin.","single","high.school","no","no","no","cellular","jul","tue",195,2,3,3,"success",-17,94215,-403,"0.835",49916
27,"management","single","professional.course","no","yes","no","cellular","nov","tue",325,1,3,1,"success",-34,92649,-301,"0.716",50175
31,"blue-collar","single","basic.4y","no","no","no","telephone","jun","thu",590,3,999,0,"nonexistent",14,94465,-418,"4.866",52281
61,"management","married","university.degree","no","yes","no","cellular","nov","tue",147,1,3,2,"success",-34,92649,-301,"0.715",50175
36,"admin.","married","university.degree","no","yes","no","cellular","jul","tue",716,5,999,0,"nonexistent",14,93918,-427,"4.962",52281
55,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",687,1,999,2,"failure",-17,94215,-403,"0.79",49916
31,"services","married","high.school","no","yes","no","cellular","jun","wed",591,2,999,0,"nonexistent",-29,92963,-408,"1.26",50762
39,"services","married","high.school","no","no","no","cellular","jul","wed",356,4,999,0,"nonexistent",14,93918,-427,"4.963",52281
35,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",287,2,999,1,"failure",-17,94215,-403,"0.84",49916
30,"admin.","single","university.degree","no","no","no","cellular","jul","thu",252,1,6,2,"success",-17,94215,-403,"0.846",49916
31,"services","married","high.school","unknown","no","no","cellular","may","mon",619,6,999,0,"nonexistent",-18,92893,-462,"1.354",50991
33,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",280,1,7,2,"success",-18,93749,-346,"0.635",50087
45,"admin.","married","university.degree","no","no","no","cellular","dec","thu",150,2,6,1,"success",-3,92713,-33,"0.707",50235
35,"services","married","basic.6y","no","no","no","cellular","may","mon",592,1,3,1,"success",-18,92893,-462,"1.354",50991
53,"technician","married","professional.course","no","no","no","cellular","may","mon",421,1,999,0,"nonexistent",-18,92893,-462,"1.264",50991
44,"services","married","high.school","no","yes","no","telephone","may","tue",1030,1,999,0,"nonexistent",11,93994,-364,"4.857",5191
32,"technician","single","professional.course","no","yes","yes","cellular","aug","wed",952,1,999,0,"nonexistent",14,93444,-361,"4.967",52281
30,"services","single","high.school","no","no","no","cellular","may","mon",700,3,999,0,"nonexistent",-18,92893,-462,"1.244",50991
24,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","fri",659,5,999,0,"nonexistent",14,93918,-427,"4.957",52281
33,"self-employed","married","basic.9y","unknown","no","no","cellular","aug","fri",1000,1,999,0,"nonexistent",14,93444,-361,"4.966",52281
51,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",139,5,999,0,"nonexistent",-29,92469,-336,"0.921",50762
35,"management","married","university.degree","no","no","yes","cellular","aug","fri",873,5,999,0,"nonexistent",14,93444,-361,"4.964",52281
44,"admin.","married","university.degree","no","yes","no","telephone","oct","wed",749,1,999,0,"nonexistent",-34,92431,-269,"0.735",50175
32,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",358,2,999,0,"nonexistent",-18,93749,-346,"0.635",50087
43,"technician","married","high.school","no","yes","no","cellular","sep","tue",260,1,3,1,"success",-34,92379,-298,"0.788",50175
37,"blue-collar","single","basic.9y","unknown","yes","no","telephone","may","wed",591,1,999,0,"nonexistent",11,93994,-364,"4.856",5191
32,"technician","single","university.degree","no","yes","no","cellular","aug","tue",645,4,999,0,"nonexistent",14,93444,-361,"4.966",52281
34,"admin.","single","high.school","no","no","no","cellular","jul","wed",346,1,999,1,"failure",-17,94215,-403,"0.802",49916
32,"technician","married","professional.course","unknown","yes","no","cellular","aug","tue",796,4,999,0,"nonexistent",14,93444,-361,"4.966",52281
41,"admin.","divorced","high.school","no","no","no","telephone","jun","mon",686,11,999,0,"nonexistent",14,94465,-418,"4.96",52281
34,"services","single","high.school","no","no","no","cellular","may","thu",957,2,999,0,"nonexistent",-18,92893,-462,"1.327",50991
33,"unemployed","divorced","basic.9y","no","no","no","telephone","may","wed",1321,2,999,0,"nonexistent",11,93994,-364,"4.859",5191
43,"admin.","single","university.degree","no","no","yes","cellular","aug","wed",1471,7,999,0,"nonexistent",14,93444,-361,"4.967",52281
31,"self-employed","single","university.degree","no","no","no","cellular","apr","thu",210,1,999,0,"nonexistent",-18,93749,-346,"0.659",50087
29,"technician","single","professional.course","no","yes","yes","cellular","mar","thu",467,2,13,1,"success",-18,93369,-348,"0.643",50087
47,"admin.","divorced","high.school","no","yes","no","telephone","jun","thu",1224,1,999,0,"nonexistent",14,94465,-418,"4.961",52281
64,"retired","married","university.degree","no","no","no","cellular","mar","tue",139,2,6,1,"success",-18,93369,-348,"0.652",50087
24,"blue-collar","single","high.school","no","no","no","cellular","oct","thu",1032,1,3,1,"success",-11,94601,-495,"1.025",49636
65,"unknown","married","unknown","no","yes","no","cellular","jun","thu",301,2,4,2,"success",-17,94055,-398,"0.729",49916
30,"blue-collar","married","basic.9y","no","no","no","cellular","jul","tue",623,2,999,0,"nonexistent",14,93918,-427,"4.962",52281
40,"management","married","university.degree","no","yes","no","cellular","jul","fri",955,1,9,1,"success",-17,94215,-403,"0.896",49916
37,"admin.","single","high.school","no","no","no","telephone","oct","thu",301,1,3,1,"success",-11,94601,-495,"0.987",49636
52,"blue-collar","unknown","basic.4y","no","no","no","cellular","may","thu",1180,1,999,0,"nonexistent",-18,92893,-462,"1.266",50991
39,"services","married","high.school","no","yes","no","telephone","may","fri",430,6,999,0,"nonexistent",11,93994,-364,"4.857",5191
31,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","jun","thu",519,3,999,0,"nonexistent",14,94465,-418,"4.955",52281
41,"technician","married","professional.course","no","unknown","unknown","cellular","jun","tue",318,1,4,3,"success",-29,92963,-408,"1.262",50762
33,"admin.","single","university.degree","no","yes","yes","cellular","may","fri",1024,3,999,1,"failure",-18,92893,-462,"1.313",50991
30,"blue-collar","married","basic.6y","unknown","yes","no","cellular","jul","fri",474,2,999,0,"nonexistent",14,93918,-427,"4.957",52281
30,"admin.","single","university.degree","no","yes","no","cellular","nov","thu",478,1,999,0,"nonexistent",-1,932,-42,"4.076",51958
37,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",1085,3,999,0,"nonexistent",-18,92893,-462,"1.344",50991
41,"entrepreneur","married","university.degree","no","yes","no","cellular","aug","thu",736,1,999,0,"nonexistent",-17,94027,-383,"0.904",49916
44,"blue-collar","married","basic.4y","unknown","no","no","cellular","aug","mon",363,5,999,0,"nonexistent",14,93444,-361,"4.965",52281
22,"student","single","high.school","no","yes","yes","cellular","may","mon",1370,3,999,0,"nonexistent",-18,92893,-462,"1.354",50991
33,"technician","single","professional.course","no","yes","no","cellular","may","wed",519,2,999,2,"failure",-18,92893,-462,"1.334",50991
24,"services","single","high.school","no","no","no","telephone","may","mon",757,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
47,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","fri",604,2,999,0,"nonexistent",11,93994,-364,"4.864",5191
36,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",1408,3,999,0,"nonexistent",14,93444,-361,"4.964",52281
58,"self-employed","married","university.degree","no","no","no","cellular","aug","fri",1242,3,999,0,"nonexistent",14,93444,-361,"4.966",52281
32,"admin.","single","university.degree","no","no","no","cellular","jun","fri",462,1,999,0,"nonexistent",-29,92963,-408,"1.268",50762
22,"student","single","high.school","no","yes","yes","cellular","may","tue",131,2,999,0,"nonexistent",-18,92893,-462,"1.266",50991
29,"admin.","single","university.degree","no","yes","yes","cellular","aug","thu",254,3,3,1,"success",-29,92201,-314,"0.873",50762
37,"admin.","single","university.degree","no","no","no","cellular","sep","thu",209,1,3,4,"success",-11,94199,-375,"0.879",49636
34,"admin.","married","university.degree","no","yes","no","cellular","may","fri",407,3,8,3,"failure",-18,93876,-40,"0.695",50087
36,"blue-collar","single","basic.6y","no","yes","no","cellular","nov","tue",330,1,999,0,"nonexistent",-11,94767,-508,"1.046",49636
42,"admin.","single","university.degree","no","no","no","cellular","jul","wed",268,2,999,0,"nonexistent",-29,92469,-336,"1.029",50762
30,"admin.","single","high.school","no","yes","no","cellular","jul","tue",1352,2,999,0,"nonexistent",14,93918,-427,"4.961",52281
44,"blue-collar","married","university.degree","no","yes","no","cellular","apr","thu",397,2,999,0,"nonexistent",-18,93075,-471,"1.483",50991
51,"admin.","single","basic.6y","no","no","no","telephone","may","tue",470,1,999,0,"nonexistent",11,93994,-364,"4.856",5191
29,"self-employed","married","university.degree","no","yes","yes","cellular","nov","fri",729,1,999,0,"nonexistent",-1,932,-42,"4.021",51958
35,"technician","divorced","basic.4y","no","yes","no","cellular","nov","tue",514,1,9,4,"success",-11,94767,-508,"1.035",49636
22,"admin.","single","university.degree","no","yes","no","cellular","sep","mon",194,2,999,3,"failure",-11,94199,-375,"0.882",49636
30,"technician","unknown","university.degree","no","no","no","cellular","mar","mon",173,2,6,2,"success",-18,93369,-348,"0.639",50087
43,"admin.","married","high.school","no","no","no","cellular","jul","mon",999,2,999,0,"nonexistent",14,93918,-427,"4.96",52281
56,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","fri",1097,15,999,0,"nonexistent",11,93994,-364,"4.864",5191
32,"admin.","single","university.degree","no","yes","no","cellular","may","wed",412,1,999,0,"nonexistent",-18,92893,-462,"1.27",50991
70,"retired","married","unknown","no","yes","no","cellular","apr","thu",346,2,999,0,"nonexistent",-18,93075,-471,"1.41",50991
60,"admin.","married","university.degree","no","no","no","cellular","jul","fri",316,1,6,2,"success",-17,94215,-403,"0.861",49916
44,"management","single","high.school","no","yes","no","cellular","may","mon",504,1,999,0,"nonexistent",-18,92893,-462,"1.244",50991
